#1
float z_road(5813,5)# comment line
  0.102	0.075	0.075	0.070912745	0
  0.103	0.075	0.075	0.073164619	0
  0.104	0.075	0.075	0.074538313	0
  0.105	0.075	0.075	0.075	0
  0.106	0.075	0.075	0.075	0
  0.107	0.075	0.075	0.075	0
  0.108	0.075	0.075	0.075	0
  0.109	0.075	0.075	0.075	0
  0.11	0.075	0.075	0.075	0
  0.111	0.075	0.075	0.075	0
  0.112	0.075	0.075	0.075	0
  0.113	0.075	0.075	0.075	0
  0.114	0.075	0.075	0.075	0
  0.115	0.075	0.075	0.075	0
  0.116	0.075	0.075	0.075	0
  0.117	0.075	0.075	0.075	0
  0.118	0.075	0.075	0.075	0
  0.119	0.075	0.075	0.075	0
  0.12	0.075	0.075	0.075	0
  0.121	0.075	0.075	0.075	0
  0.122	0.075	0.075	0.075	0
  0.123	0.075	0.075	0.075	0
  0.124	0.075	0.075	0.075	0
  0.125	0.075	0.075	0.075	0
  0.126	0.075	0.075	0.075	0
  0.127	0.075	0.075	0.075	0
  0.128	0.075	0.075	0.075	0.000461687
  0.129	0.075	0.075	0.075	0.001835381
  0.13	0.075	0.075	0.075	0.004087255
  0.131	0.075	0.075	0.075	0.007161863
  0.132	0.075	0.075	0.075	0.010983496
  0.133	0.075	0.075	0.075	0.015458053
  0.134	0.075	0.075	0.075	0.020475356
  0.135	0.075	0.075	0.075	0.025911863
  0.136	0.075	0.075	0.075	0.031633708
  0.137	0.075	0.075	0.075	0.0375
  0.138	0.075	0.075	0.075	0.043366292
  0.139	0.075	0.075	0.075	0.049088137
  0.14	0.075	0.075	0.075	0.054524644
  0.141	0.075	0.075	0.075	0.059541947
  0.142	0.075	0.075	0.075	0.064016504
  0.143	0.075	0.075	0.075	0.067838137
  0.144	0.075	0.075	0.075	0.070912745
  0.145	0.075	0.075	0.075	0.073164619
  0.146	0.075	0.075	0.075	0.074538313
  0.147	0.075	0.075	0.075	0.075
  0.148	0.075	0.075	0.075	0.075
  0.149	0.075	0.075	0.075	0.075
  0.15	0.075	0.075	0.075	0.075
  0.151	0.075	0.075	0.075	0.075
  0.152	0.075	0.075	0.075	0.075
  0.153	0.075	0.075	0.075	0.075
  0.154	0.075	0.075	0.075	0.075
  0.155	0.075	0.075	0.075	0.075
  0.156	0.075	0.075	0.075	0.075
  0.157	0.075	0.075	0.075	0.075
  0.158	0.075	0.075	0.075	0.075
  0.159	0.075	0.075	0.075	0.075
  0.16	0.075	0.075	0.075	0.075
  0.161	0.075	0.075	0.075	0.075
  0.162	0.075	0.075	0.075	0.075
  0.163	0.075	0.075	0.075	0.075
  0.164	0.075	0.075	0.075	0.075
  0.165	0.075	0.075	0.075	0.075
  0.166	0.075	0.075	0.075	0.075
  0.167	0.075	0.075	0.075	0.075
  0.168	0.075	0.075	0.075	0.075
  0.169	0.075	0.075	0.075	0.075
  0.17	0.075	0.075	0.075	0.075
  0.171	0.075	0.075	0.075	0.075
  0.172	0.075	0.075	0.075	0.075
  0.173	0.075	0.075	0.075	0.075
  0.174	0.075	0.075	0.075	0.075
  0.175	0.075	0.075	0.075	0.075
  0.176	0.075	0.075	0.075	0.075
  0.177	0.075	0.075	0.075	0.075
  0.178	0.075	0.075	0.075	0.075
  0.179	0.075	0.075	0.075	0.075
  0.18	0.075	0.075	0.075	0.075
  0.181	0.075	0.075	0.075	0.075
  0.182	0.075	0.075	0.075	0.075
  0.183	0.075	0.075	0.075	0.075
  0.184	0.075	0.075	0.075	0.075
  0.185	0.075	0.075	0.075	0.075
  0.186	0.075	0.075	0.075	0.075
  0.187	0.075	0.075	0.075	0.075
  0.188	0.075	0.075	0.075	0.075
  0.189	0.075	0.075	0.075	0.075
  0.19	0.075	0.075	0.075	0.075
  0.191	0.075	0.075	0.075	0.075
  0.192	0.075	0.075	0.075	0.075
  0.193	0.075	0.075	0.075	0.075
  0.194	0.075	0.075	0.075	0.075
  0.195	0.075	0.075	0.075	0.075
  0.196	0.075	0.075	0.075	0.075
  0.197	0.075	0.075	0.075	0.075
  0.198	0.075	0.075	0.075	0.075
  0.199	0.075	0.075	0.075	0.075
  0.2	0.075	0.075	0.075	0.075
  0.201	0.075	0.075	0.075	0.075
  0.202	0.075	0.075	0.075	0.075
  0.203	0.075	0.075	0.075	0.075
  0.204	0.075	0.075	0.075	0.075
  0.205	0.075	0.075	0.075	0.075
  0.206	0.075	0.075	0.075	0.075
  0.207	0.075	0.075	0.075	0.075
  0.208	0.075	0.075	0.075	0.075
  0.209	0.075	0.075	0.075	0.075
  0.21	0.075	0.075	0.075	0.075
  0.211	0.075	0.075	0.075	0.075
  0.212	0.075	0.075	0.075	0.075
  0.213	0.075	0.075	0.075	0.075
  0.214	0.075	0.075	0.075	0.075
  0.215	0.075	0.075	0.075	0.075
  0.216	0.075	0.075	0.075	0.075
  0.217	0.075	0.075	0.075	0.075
  0.218	0.075	0.075	0.075	0.075
  0.219	0.075	0.075	0.075	0.075
  0.22	0.075	0.075	0.075	0.075
  0.221	0.075	0.075	0.075	0.075
  0.222	0.075	0.075	0.075	0.075
  0.223	0.075	0.075	0.075	0.075
  0.224	0.075	0.075	0.075	0.075
  0.225	0.075	0.075	0.075	0.075
  0.226	0.075	0.075	0.075	0.075
  0.227	0.075	0.075	0.075	0.075
  0.228	0.075	0.075	0.075	0.075
  0.229	0.075	0.075	0.075	0.075
  0.23	0.075	0.075	0.075	0.075
  0.231	0.075	0.075	0.075	0.075
  0.232	0.075	0.075	0.075	0.075
  0.233	0.075	0.075	0.075	0.075
  0.234	0.075	0.075	0.075	0.075
  0.235	0.075	0.075	0.075	0.075
  0.236	0.075	0.075	0.075	0.075
  0.237	0.075	0.075	0.075	0.075
  0.238	0.075	0.075	0.075	0.075
  0.239	0.075	0.075	0.075	0.075
  0.24	0.075	0.075	0.075	0.075
  0.241	0.075	0.075	0.075	0.075
  0.242	0.075	0.075	0.075	0.075
  0.243	0.075	0.075	0.075	0.075
  0.244	0.075	0.075	0.075	0.075
  0.245	0.075	0.075	0.075	0.075
  0.246	0.075	0.075	0.075	0.075
  0.247	0.075	0.075	0.075	0.075
  0.248	0.075	0.075	0.075	0.075
  0.249	0.075	0.075	0.075	0.075
  0.25	0.075	0.075	0.075	0.075
  0.251	0.075	0.075	0.075	0.075
  0.252	0.075	0.075	0.075	0.075
  0.253	0.075	0.075	0.075	0.075
  0.254	0.075	0.075	0.075	0.075
  0.255	0.075	0.075	0.075	0.075
  0.256	0.075	0.075	0.075	0.075
  0.257	0.075	0.075	0.075	0.075
  0.258	0.075	0.075	0.075	0.075
  0.259	0.075	0.075	0.075	0.075
  0.26	0.075	0.075	0.075	0.075
  0.261	0.075	0.075	0.075	0.075
  0.262	0.075	0.075	0.075	0.075
  0.263	0.075	0.075	0.075	0.075
  0.264	0.075	0.075	0.075	0.075
  0.265	0.075	0.075	0.075	0.075
  0.266	0.075	0.075	0.075	0.075
  0.267	0.075	0.075	0.075	0.075
  0.268	0.075	0.075	0.075	0.075
  0.269	0.075	0.075	0.075	0.075
  0.27	0.075	0.075	0.075	0.075
  0.271	0.075	0.075	0.075	0.075
  0.272	0.075	0.075	0.075	0.075
  0.273	0.075	0.075	0.075	0.075
  0.274	0.075	0.075	0.075	0.075
  0.275	0.075	0.075	0.075	0.075
  0.276	0.075	0.075	0.075	0.075
  0.277	0.075	0.075	0.075	0.075
  0.278	0.075	0.075	0.075	0.075
  0.279	0.075	0.075	0.075	0.075
  0.28	0.075	0.075	0.075	0.075
  0.281	0.075	0.075	0.075	0.075
  0.282	0.075	0.075	0.075	0.075
  0.283	0.075	0.075	0.075	0.075
  0.284	0.075	0.075	0.075	0.075
  0.285	0.075	0.075	0.075	0.075
  0.286	0.075	0.075	0.075	0.075
  0.287	0.075	0.075	0.075	0.075
  0.288	0.075	0.075	0.075	0.075
  0.289	0.075	0.075	0.075	0.075
  0.29	0.075	0.075	0.075	0.075
  0.291	0.075	0.075	0.075	0.075
  0.292	0.075	0.075	0.075	0.075
  0.293	0.075	0.075	0.075	0.075
  0.294	0.075	0.075	0.075	0.075
  0.295	0.075	0.075	0.075	0.075
  0.296	0.075	0.075	0.075	0.075
  0.297	0.075	0.075	0.075	0.075
  0.298	0.075	0.075	0.075	0.075
  0.299	0.075	0.075	0.075	0.075
  0.3	0.075	0.075	0.075	0.075
  0.301	0.075	0.075	0.075	0.075
  0.302	0.075	0.075	0.075	0.075
  0.303	0.075	0.075	0.075	0.075
  0.304	0.075	0.075	0.075	0.075
  0.305	0.075	0.075	0.075	0.075
  0.306	0.075	0.075	0.075	0.075
  0.307	0.075	0.075	0.075	0.075
  0.308	0.075	0.075	0.075	0.075
  0.309	0.075	0.075	0.075	0.075
  0.31	0.075	0.075	0.075	0.075
  0.311	0.075	0.075	0.075	0.075
  0.312	0.075	0.075	0.075	0.075
  0.313	0.075	0.075	0.075	0.075
  0.314	0.075	0.075	0.075	0.075
  0.315	0.075	0.075	0.075	0.075
  0.316	0.075	0.075	0.075	0.075
  0.317	0.075	0.075	0.075	0.075
  0.318	0.075	0.075	0.075	0.075
  0.319	0.075	0.075	0.075	0.075
  0.32	0.075	0.075	0.075	0.075
  0.321	0.075	0.075	0.075	0.075
  0.322	0.075	0.075	0.075	0.075
  0.323	0.075	0.075	0.075	0.075
  0.324	0.075	0.075	0.075	0.075
  0.325	0.075	0.075	0.075	0.075
  0.326	0.075	0.075	0.075	0.075
  0.327	0.075	0.075	0.075	0.075
  0.328	0.075	0.075	0.075	0.075
  0.329	0.075	0.075	0.075	0.075
  0.33	0.075	0.075	0.075	0.075
  0.331	0.075	0.075	0.075	0.075
  0.332	0.075	0.075	0.075	0.075
  0.333	0.075	0.075	0.075	0.075
  0.334	0.075	0.075	0.075	0.075
  0.335	0.075	0.075	0.075	0.075
  0.336	0.075	0.075	0.075	0.075
  0.337	0.075	0.075	0.075	0.075
  0.338	0.075	0.075	0.075	0.075
  0.339	0.075	0.075	0.075	0.075
  0.34	0.075	0.075	0.075	0.075
  0.341	0.075	0.075	0.075	0.075
  0.342	0.075	0.075	0.075	0.075
  0.343	0.075	0.075	0.075	0.075
  0.344	0.075	0.075	0.075	0.075
  0.345	0.075	0.075	0.075	0.075
  0.346	0.075	0.075	0.075	0.075
  0.347	0.075	0.075	0.075	0.075
  0.348	0.075	0.075	0.075	0.075
  0.349	0.075	0.075	0.075	0.075
  0.35	0.075	0.075	0.075	0.075
  0.351	0.075	0.075	0.075	0.075
  0.352	0.075	0.075	0.075	0.075
  0.353	0.075	0.075	0.075	0.075
  0.354	0.075	0.075	0.075	0.075
  0.355	0.075	0.075	0.075	0.075
  0.356	0.075	0.075	0.075	0.075
  0.357	0.075	0.075	0.075	0.075
  0.358	0.075	0.075	0.075	0.075
  0.359	0.075	0.075	0.075	0.075
  0.36	0.075	0.075	0.075	0.075
  0.361	0.075	0.075	0.075	0.075
  0.362	0.075	0.075	0.075	0.075
  0.363	0.075	0.075	0.075	0.075
  0.364	0.075	0.075	0.075	0.075
  0.365	0.075	0.075	0.075	0.075
  0.366	0.075	0.075	0.075	0.075
  0.367	0.075	0.075	0.075	0.075
  0.368	0.075	0.075	0.075	0.075
  0.369	0.075	0.075	0.075	0.075
  0.37	0.075	0.075	0.075	0.075
  0.371	0.075	0.075	0.075	0.075
  0.372	0.075	0.075	0.075	0.075
  0.373	0.075	0.075	0.075	0.075
  0.374	0.075	0.075	0.075	0.075
  0.375	0.075	0.075	0.075	0.075
  0.376	0.075	0.075	0.075	0.075
  0.377	0.075	0.075	0.075	0.075
  0.378	0.075	0.075	0.075	0.075
  0.379	0.075	0.075	0.075	0.075
  0.38	0.075	0.075	0.075	0.075
  0.381	0.075	0.075	0.075	0.075
  0.382	0.075	0.075	0.075	0.075
  0.383	0.075	0.075	0.075	0.075
  0.384	0.075	0.075	0.075	0.075
  0.385	0.075	0.075	0.075	0.075
  0.386	0.075	0.075	0.075	0.075
  0.387	0.075	0.075	0.075	0.075
  0.388	0.075	0.075	0.075	0.075
  0.389	0.075	0.075	0.075	0.075
  0.39	0.075	0.075	0.075	0.075
  0.391	0.075	0.075	0.075	0.075
  0.392	0.075	0.075	0.075	0.075
  0.393	0.075	0.075	0.075	0.075
  0.394	0.075	0.075	0.075	0.075
  0.395	0.075	0.075	0.075	0.075
  0.396	0.075	0.075	0.075	0.075
  0.397	0.075	0.075	0.075	0.075
  0.398	0.075	0.075	0.075	0.075
  0.399	0.075	0.075	0.075	0.075
  0.4	0.075	0.075	0.075	0.075
  0.401	0.075	0.075	0.075	0.075
  0.402	0.075	0.075	0.075	0.075
  0.403	0.075	0.075	0.075	0.075
  0.404	0.075	0.075	0.075	0.075
  0.405	0.075	0.075	0.075	0.075
  0.406	0.075	0.075	0.075	0.075
  0.407	0.075	0.075	0.075	0.075
  0.408	0.075	0.075	0.075	0.075
  0.409	0.075	0.075	0.075	0.075
  0.41	0.075	0.075	0.075	0.075
  0.411	0.075	0.075	0.075	0.075
  0.412	0.075	0.075	0.075	0.075
  0.413	0.075	0.075	0.075	0.075
  0.414	0.075	0.075	0.075	0.075
  0.415	0.075	0.075	0.075	0.075
  0.416	0.075	0.075	0.075	0.075
  0.417	0.075	0.075	0.075	0.075
  0.418	0.075	0.075	0.075	0.075
  0.419	0.075	0.075	0.075	0.075
  0.42	0.075	0.075	0.075	0.075
  0.421	0.075	0.075	0.075	0.075
  0.422	0.075	0.075	0.075	0.075
  0.423	0.075	0.075	0.075	0.075
  0.424	0.075	0.075	0.075	0.075
  0.425	0.075	0.075	0.075	0.075
  0.426	0.075	0.075	0.075	0.075
  0.427	0.075	0.075	0.075	0.075
  0.428	0.075	0.075	0.075	0.075
  0.429	0.075	0.075	0.075	0.075
  0.43	0.075	0.075	0.075	0.075
  0.431	0.075	0.075	0.075	0.075
  0.432	0.075	0.075	0.075	0.075
  0.433	0.075	0.075	0.075	0.075
  0.434	0.075	0.075	0.075	0.075
  0.435	0.075	0.075	0.075	0.075
  0.436	0.075	0.075	0.075	0.075
  0.437	0.075	0.075	0.075	0.075
  0.438	0.075	0.075	0.075	0.075
  0.439	0.075	0.075	0.075	0.075
  0.44	0.075	0.075	0.075	0.075
  0.441	0.075	0.075	0.075	0.075
  0.442	0.075	0.075	0.075	0.075
  0.443	0.075	0.075	0.075	0.075
  0.444	0.075	0.075	0.075	0.075
  0.445	0.075	0.075	0.075	0.075
  0.446	0.075	0.075	0.075	0.075
  0.447	0.075	0.075	0.075	0.075
  0.448	0.075	0.075	0.075	0.075
  0.449	0.075	0.075	0.075	0.075
  0.45	0.075	0.075	0.075	0.075
  0.451	0.075	0.075	0.075	0.075
  0.452	0.075	0.075	0.075	0.075
  0.453	0.075	0.075	0.075	0.075
  0.454	0.075	0.075	0.075	0.075
  0.455	0.075	0.075	0.075	0.075
  0.456	0.075	0.075	0.075	0.075
  0.457	0.075	0.075	0.075	0.075
  0.458	0.075	0.075	0.075	0.075
  0.459	0.075	0.075	0.075	0.075
  0.46	0.075	0.075	0.075	0.075
  0.461	0.075	0.075	0.075	0.075
  0.462	0.075	0.075	0.075	0.075
  0.463	0.075	0.075	0.075	0.075
  0.464	0.075	0.075	0.075	0.075
  0.465	0.075	0.075	0.075	0.075
  0.466	0.075	0.075	0.075	0.075
  0.467	0.075	0.075	0.075	0.075
  0.468	0.075	0.075	0.075	0.075
  0.469	0.075	0.075	0.075	0.075
  0.47	0.075	0.075	0.075	0.075
  0.471	0.075	0.075	0.075	0.075
  0.472	0.075	0.075	0.075	0.075
  0.473	0.075	0.075	0.075	0.075
  0.474	0.075	0.075	0.075	0.075
  0.475	0.075	0.075	0.075	0.075
  0.476	0.075	0.075	0.075	0.075
  0.477	0.075	0.075	0.075	0.075
  0.478	0.075	0.075	0.075	0.075
  0.479	0.075	0.075	0.075	0.075
  0.48	0.075	0.075	0.075	0.075
  0.481	0.075	0.075	0.075	0.075
  0.482	0.075	0.075	0.075	0.075
  0.483	0.075	0.075	0.075	0.075
  0.484	0.075	0.075	0.075	0.075
  0.485	0.075	0.075	0.075	0.075
  0.486	0.075	0.075	0.075	0.075
  0.487	0.075	0.075	0.075	0.075
  0.488	0.075	0.075	0.075	0.075
  0.489	0.075	0.075	0.075	0.075
  0.49	0.075	0.075	0.075	0.075
  0.491	0.075	0.075	0.075	0.075
  0.492	0.075	0.075	0.075	0.075
  0.493	0.075	0.075	0.075	0.075
  0.494	0.075	0.075	0.075	0.075
  0.495	0.075	0.075	0.075	0.075
  0.496	0.075	0.075	0.075	0.075
  0.497	0.075	0.075	0.075	0.075
  0.498	0.075	0.075	0.075	0.075
  0.499	0.075	0.075	0.075	0.075
  0.5	0.075	0.075	0.075	0.075
  0.501	0.075	0.075	0.075	0.075
  0.502	0.075	0.075	0.075	0.075
  0.503	0.075	0.075	0.075	0.075
  0.504	0.075	0.075	0.075	0.075
  0.505	0.075	0.075	0.075	0.075
  0.506	0.075	0.075	0.075	0.075
  0.507	0.075	0.075	0.075	0.075
  0.508	0.075	0.075	0.075	0.075
  0.509	0.075	0.075	0.075	0.075
  0.51	0.075	0.075	0.075	0.075
  0.511	0.075	0.075	0.075	0.075
  0.512	0.075	0.075	0.075	0.075
  0.513	0.075	0.075	0.075	0.075
  0.514	0.075	0.075	0.075	0.075
  0.515	0.075	0.075	0.075	0.075
  0.516	0.075	0.075	0.075	0.075
  0.517	0.075	0.075	0.075	0.075
  0.518	0.075	0.075	0.075	0.075
  0.519	0.075	0.075	0.075	0.075
  0.52	0.075	0.075	0.075	0.075
  0.521	0.075	0.075	0.075	0.075
  0.522	0.075	0.075	0.075	0.075
  0.523	0.075	0.075	0.075	0.075
  0.524	0.075	0.075	0.075	0.075
  0.525	0.075	0.075	0.075	0.075
  0.526	0.075	0.075	0.075	0.075
  0.527	0.075	0.075	0.075	0.075
  0.528	0.075	0.075	0.075	0.075
  0.529	0.075	0.075	0.075	0.075
  0.53	0.075	0.075	0.075	0.075
  0.531	0.075	0.075	0.075	0.075
  0.532	0.075	0.075	0.075	0.075
  0.533	0.075	0.075	0.075	0.075
  0.534	0.075	0.075	0.075	0.075
  0.535	0.075	0.075	0.075	0.075
  0.536	0.075	0.075	0.075	0.075
  0.537	0.075	0.075	0.075	0.075
  0.538	0.075	0.075	0.075	0.075
  0.539	0.075	0.075	0.075	0.075
  0.54	0.075	0.075	0.075	0.075
  0.541	0.075	0.075	0.075	0.075
  0.542	0.075	0.075	0.075	0.075
  0.543	0.075	0.075	0.075	0.075
  0.544	0.075	0.075	0.075	0.075
  0.545	0.075	0.075	0.075	0.075
  0.546	0.075	0.075	0.075	0.075
  0.547	0.075	0.075	0.075	0.075
  0.548	0.075	0.075	0.075	0.075
  0.549	0.075	0.075	0.075	0.075
  0.55	0.075	0.075	0.075	0.075
  0.551	0.075	0.075	0.075	0.075
  0.552	0.075	0.075	0.075	0.075
  0.553	0.075	0.075	0.075	0.075
  0.554	0.075	0.075	0.075	0.075
  0.555	0.075	0.075	0.075	0.075
  0.556	0.075	0.075	0.075	0.075
  0.557	0.075	0.075	0.075	0.075
  0.558	0.075	0.075	0.075	0.075
  0.559	0.075	0.075	0.075	0.075
  0.56	0.075	0.075	0.075	0.075
  0.561	0.075	0.075	0.075	0.075
  0.562	0.075	0.075	0.075	0.075
  0.563	0.075	0.075	0.075	0.075
  0.564	0.075	0.075	0.075	0.075
  0.565	0.075	0.075	0.075	0.075
  0.566	0.075	0.075	0.075	0.075
  0.567	0.075	0.075	0.075	0.075
  0.568	0.075	0.075	0.075	0.075
  0.569	0.075	0.075	0.075	0.075
  0.57	0.075	0.075	0.075	0.075
  0.571	0.075	0.075	0.075	0.075
  0.572	0.075	0.075	0.075	0.075
  0.573	0.075	0.075	0.075	0.075
  0.574	0.075	0.075	0.075	0.075
  0.575	0.075	0.075	0.075	0.075
  0.576	0.075	0.075	0.075	0.075
  0.577	0.075	0.075	0.075	0.075
  0.578	0.075	0.075	0.075	0.075
  0.579	0.075	0.075	0.075	0.075
  0.58	0.075	0.075	0.075	0.075
  0.581	0.075	0.075	0.075	0.075
  0.582	0.075	0.075	0.075	0.075
  0.583	0.075	0.075	0.075	0.075
  0.584	0.075	0.075	0.075	0.075
  0.585	0.075	0.075	0.075	0.075
  0.586	0.075	0.075	0.075	0.075
  0.587	0.075	0.075	0.075	0.075
  0.588	0.075	0.075	0.075	0.075
  0.589	0.075	0.075	0.075	0.075
  0.59	0.075	0.075	0.075	0.075
  0.591	0.075	0.075	0.075	0.075
  0.592	0.075	0.075	0.075	0.075
  0.593	0.075	0.075	0.075	0.075
  0.594	0.075	0.075	0.075	0.075
  0.595	0.075	0.075	0.075	0.075
  0.596	0.075	0.075	0.075	0.075
  0.597	0.075	0.075	0.075	0.075
  0.598	0.075	0.075	0.075	0.075
  0.599	0.075	0.075	0.075	0.075
  0.6	0.075	0.075	0.075	0.075
  0.601	0.075	0.075	0.075	0.075
  0.602	0.075	0.075	0.075	0.075
  0.603	0.075	0.075	0.075	0.075
  0.604	0.075	0.075	0.075	0.075
  0.605	0.075	0.075	0.075	0.075
  0.606	0.075	0.075	0.075	0.075
  0.607	0.075	0.075	0.075	0.075
  0.608	0.075	0.075	0.075	0.075
  0.609	0.075	0.075	0.075	0.075
  0.61	0.075	0.075	0.075	0.075
  0.611	0.075	0.075	0.075	0.075
  0.612	0.075	0.075	0.075	0.075
  0.613	0.075	0.075	0.075	0.075
  0.614	0.075	0.075	0.075	0.075
  0.615	0.075	0.075	0.075	0.075
  0.616	0.075	0.075	0.075	0.075
  0.617	0.075	0.075	0.075	0.075
  0.618	0.075	0.075	0.075	0.075
  0.619	0.075	0.075	0.075	0.075
  0.62	0.075	0.075	0.075	0.075
  0.621	0.075	0.075	0.075	0.075
  0.622	0.075	0.075	0.075	0.075
  0.623	0.075	0.075	0.075	0.075
  0.624	0.075	0.075	0.075	0.075
  0.625	0.075	0.075	0.075	0.075
  0.626	0.075	0.075	0.075	0.075
  0.627	0.075	0.075	0.075	0.075
  0.628	0.075	0.075	0.075	0.075
  0.629	0.075	0.075	0.075	0.075
  0.63	0.075	0.075	0.075	0.075
  0.631	0.075	0.075	0.075	0.075
  0.632	0.075	0.075	0.075	0.075
  0.633	0.075	0.075	0.075	0.075
  0.634	0.075	0.075	0.075	0.075
  0.635	0.075	0.075	0.075	0.075
  0.636	0.075	0.075	0.075	0.075
  0.637	0.075	0.075	0.075	0.075
  0.638	0.075	0.075	0.075	0.075
  0.639	0.075	0.075	0.075	0.075
  0.64	0.075	0.075	0.075	0.075
  0.641	0.075	0.075	0.075	0.075
  0.642	0.075	0.075	0.075	0.075
  0.643	0.075	0.075	0.075	0.075
  0.644	0.075	0.075	0.075	0.075
  0.645	0.075	0.075	0.075	0.075
  0.646	0.075	0.075	0.075	0.075
  0.647	0.075	0.075	0.075	0.075
  0.648	0.075	0.075	0.075	0.075
  0.649	0.075	0.075	0.075	0.075
  0.65	0.075	0.075	0.075	0.075
  0.651	0.075	0.075	0.075	0.075
  0.652	0.075	0.075	0.075	0.075
  0.653	0.075	0.075	0.075	0.075
  0.654	0.075	0.075	0.075	0.075
  0.655	0.075	0.075	0.075	0.075
  0.656	0.075	0.075	0.075	0.075
  0.657	0.075	0.075	0.075	0.075
  0.658	0.075	0.075	0.075	0.075
  0.659	0.075	0.075	0.075	0.075
  0.66	0.075	0.075	0.075	0.075
  0.661	0.075	0.075	0.075	0.075
  0.662	0.075	0.075	0.075	0.075
  0.663	0.075	0.075	0.075	0.075
  0.664	0.075	0.075	0.075	0.075
  0.665	0.075	0.075	0.075	0.075
  0.666	0.075	0.075	0.075	0.075
  0.667	0.075	0.075	0.075	0.075
  0.668	0.075	0.075	0.075	0.075
  0.669	0.075	0.075	0.075	0.075
  0.67	0.075	0.075	0.075	0.075
  0.671	0.075	0.075	0.075	0.075
  0.672	0.075	0.075	0.075	0.075
  0.673	0.075	0.075	0.075	0.075
  0.674	0.075	0.075	0.075	0.075
  0.675	0.075	0.075	0.075	0.075
  0.676	0.075	0.075	0.075	0.075
  0.677	0.075	0.075	0.075	0.075
  0.678	0.075	0.075	0.075	0.075
  0.679	0.075	0.075	0.075	0.075
  0.68	0.075	0.075	0.075	0.075
  0.681	0.075	0.075	0.075	0.075
